lon,lat,heat_flow_mW_m2,name,reference,id,ridge_lon,signed_distance_km,distance_km
-39.1,24.2667,17.0,Zep-20,Nason_Lee_1964,R24-070579,-46.0333,702.8290697868208,702.8290697868208
-58.75,24.3167,48.6,C16-96,Abbott_2008,R24-000518,-46.0,-1291.9593596951786,1291.9593596951786
-58.7317,24.33,49.0,C16,Rabinowitz_Ludwig_1980,R24-073731,-46.0,-1289.9696620504728,1289.9696620504728
-58.7317,24.35,55.7,C16-97,Abbott_2008,R24-000519,-46.0,-1289.7659883810572,1289.7659883810572
-58.133,24.35,148.0,V32-18,LDEO_2004,R24-055571,-46.0,-1229.1155727065022,1229.1155727065022
-58.1317,24.35,148.0,V32-18,Abbott_2008,R24-001778,-46.0,-1228.983878134301,1228.983878134301
-58.7217,24.3517,56.0,C16,Rabinowitz_Ludwig_1980,R24-073732,-46.0,-1288.735647304715,1288.735647304715
-58.1417,24.3583,100.0,V32,Rabinowitz_Ludwig_1980,R24-073740,-46.0,-1229.9162616819583,1229.9162616819583
-51.03333333,24.4,110.197,V25-029,Langseth_etal._1972,R24-053347,-46.0,-509.69279696794723,509.69279696794723
-48.01666667,24.48333333,99.96,V25-027,Herman_etal._1977,R24-047367,-46.0,-204.0797147877618,204.0797147877618
-48.01666667,24.48333333,59.6138535,V25-027,Langseth_etal._1972,R24-053345,-46.0,-204.0797147877618,204.0797147877618
-58.76,24.585,73.0,C16,Rabinowitz_Ludwig_1980,R24-073733,-45.83,-1307.4120875493963,1307.4120875493963
-57.7833,24.5967,52.0,V32,Rabinowitz_Ludwig_1980,R24-073739,-45.8066,-1210.9063493619697,1210.9063493619697
-58.7817,24.6,73.3,C16-98,Abbott_2008,R24-000520,-45.8,-1312.4824429739922,1312.4824429739922
-57.783,24.6,72.0,V32-17,LDEO_2004,R24-055570,-45.8,-1211.5113670903925,1211.5113670903925
-57.7817,24.6,71.5,V32-17,Abbott_2008,R24-001777,-45.8,-1211.3799338285032,1211.3799338285032
-57.8667,24.8833,38.0,C8,Rabinowitz_Ludwig_1980,R24-073735,-45.7,-1227.2842370801352,1227.2842370801352
-57.8867,24.8983,37.7,C8-90,Abbott_2008,R24-000884,-45.7,-1229.1523682564882,1229.1523682564882
-48.9,24.91666667,63.9,V25-028,Herman_etal._1977,R24-047368,-45.7,-322.7044363639515,322.7044363639515
-48.9,24.91666667,32.7460232,V25-028,Langseth_etal._1972,R24-053346,-45.7,-322.7044363639515,322.7044363639515
-34.2167,25.0833,29.0,Zep-22,Nason_Lee_1962,R24-070566,-45.7,1156.4655348983258,1156.4655348983258
-34.2167,25.0833,29.0,Zep-22,Nason_Lee_1964,R24-070580,-45.7,1156.4655348983258,1156.4655348983258
-45.03333333,25.21666667,282.825,V25-025,Herman_etal._1977,R24-047365,-45.1,6.706564860306063,6.706564860306063
-45.03333333,25.21666667,282.825,V25-025,Langseth_etal._1972,R24-053343,-45.1,6.706564860306063,6.706564860306063
-45.01666667,25.26666667,136.594,V25-026,Herman_etal._1977,R24-047366,-45.1,8.379757009917567,8.379757009917567
-45.01666667,25.26666667,136.594,V25-026,Langseth_etal._1972,R24-053344,-45.1,8.379757009917567,8.379757009917567
-56.7983,25.2667,72.0,C8-91,Abbott_2008,R24-000885,-45.1,-1176.3466612216985,1176.3466612216985
-56.8,25.267,72.0,C8-91,LDEO_2004,R24-055256,-45.1,-1176.5147006593315,1176.5147006593315
-55.7333,25.3,50.0,CH39-2,Birch_1964,R24-005250,-45.1,-1068.959897549368,1068.959897549368
-55.7333,25.3,50.0,CH39-2,Birch_Halunen_1966,R24-005271,-45.1,-1068.959897549368,1068.959897549368
-57.1817,25.4817,49.5,V32-15,Abbott_2008,R24-001775,-45.1,-1212.7399663602687,1212.7399663602687
-57.1783,25.4817,33.0,V32,Rabinowitz_Ludwig_1980,R24-073737,-45.1,-1212.3986802924453,1212.3986802924453
-57.183,25.483,50.0,V32-15,LDEO_2004,R24-055568,-45.1,-1212.857342602461,1212.857342602461
-58.7817,25.7667,74.8,C16-99,Abbott_2008,R24-000521,-44.833299999999994,-1396.7796100281198,1396.7796100281198
-58.7717,25.7833,75.0,C16,Rabinowitz_Ludwig_1980,R24-073734,-44.8167,-1397.2450361253814,1397.2450361253814
-31.111667,25.93,33.0,V27-100,Herman_etal._1977,R24-047449,-44.730000000000004,1361.8453145918697,1361.8453145918697
-58.2317,25.9817,170.0,V32-16,Abbott_2008,R24-001776,-44.7817,-1344.4212155595378,1344.4212155595378
-58.233,25.983,170.0,V32-16,LDEO_2004,R24-055569,-44.783,-1344.4063495016906,1344.4063495016906
-58.2217,25.9833,45.0,V32,Rabinowitz_Ludwig_1980,R24-073738,-44.7833,-1343.243433729481,1343.243433729481
-48.2667,26.0,55.7,V20-223,Abbott_2008,R24-001387,-44.8,-346.4668651713506,346.4668651713506
-39.488333,26.05,54.0,V22-043,Herman_etal._1977,R24-047322,-44.75,525.6343675266551,525.6343675266551
-45.973,26.0817,67.0,V31-33,LDEO_2004,R24-055542,-44.7183,-125.30914206603019,125.30914206603019
-45.9717,26.0817,67.4,V31-33,Abbott_2008,R24-001739,-44.7183,-125.17930873161886,125.17930873161886
-30.783333,26.103333,48.0,V27-098,Herman_etal._1977,R24-047447,-44.7,1389.6255481318672,1389.6255481318672
-44.8098,26.1438,200.0,ALVIN2592-2,Rona_etal._1996,R24-075977,-44.7,-10.96009883232017,10.96009883232017
-44.8152,26.159,40.0,ALVIN2599-1,Rona_etal._1996,R24-075979,-44.7,-11.497622314376752,11.497622314376752
-44.8148,26.159,10.0,ALVIN2599-2,Rona_etal._1996,R24-075980,-44.7,-11.457700014674147,11.457700014674147
-45.58333333,26.21666667,26.9863654,V25-019,Langseth_etal._1972,R24-053340,-44.7,-88.11811726696229,88.11811726696229
-26.45,26.2333,50.0,Zep-23,Nason_Lee_1962,R24-070567,-44.7,1820.2932307753995,1820.2932307753995
-26.45,26.2333,50.0,Zep-23,Nason_Lee_1964,R24-070581,-44.7,1820.2932307753995,1820.2932307753995
-47.36666667,26.25,69.554,V25-011,Langseth_etal._1972,R24-053332,-44.7,-265.9407056516984,265.9407056516984
-47.36666667,26.25,69.554,V25-011,Herman_etal._1977,R24-047357,-44.7,-265.9407056516984,265.9407056516984
-46.658,26.2733,104.0,V31-36,LDEO_2004,R24-055543,-44.7,-195.2277872419218,195.2277872419218
-46.6567,26.2733,104.0,V31-36,Abbott_2008,R24-001741,-44.7,-195.09816715846182,195.09816715846182
-46.892,26.28,44.0,V31-37,LDEO_2004,R24-055544,-44.7,-218.5467841870528,218.5467841870528
-46.8917,26.28,44.0,V31-37,Abbott_2008,R24-001742,-44.7,-218.51687358702694,218.51687358702694
-46.305,26.3083,222.0,V31-35,Abbott_2008,R24-001740,-44.7,-159.98266132044992,159.98266132044992
-40.93333333,26.35,61.0,V26-8,Langseth_etal._1974,R24-053428,-44.7,375.31735977760087,375.31735977760087
-40.93333333,26.35,61.0,V26-8,Herman_etal._1977,R24-047391,-44.7,375.31735977760087,375.31735977760087
-45.01666667,26.36666667,360.34,V25-023,Langseth_etal._1972,R24-053342,-44.7,-31.54868208105161,31.54868208105161
-45.01666667,26.36666667,360.34,V25-023,Herman_etal._1977,R24-047364,-44.7,-31.54868208105161,31.54868208105161
-38.8333,26.3667,106.0,V19-179,Langseth_etal._1966,R24-053067,-44.7,584.4839932031008,584.4839932031008
-45.45,26.4,85.476,V25-018,Langseth_etal._1972,R24-053339,-44.7,-74.69900188486614,74.69900188486614
-29.973333,26.421667,36.0,V27-096,Herman_etal._1977,R24-047445,-44.634999,1460.0081922095337,1460.0081922095337
-47.21,26.4417,201.0,V25-9,Abbott_2008,R24-001581,-44.5749,-262.35756372995627,262.35756372995627
-58.852,26.4567,54.0,V31-39,LDEO_2004,R24-055545,-44.5299,-1425.7606626299116,1425.7606626299116
-58.8517,26.4567,54.0,V31-39,Abbott_2008,R24-001743,-44.5299,-1425.7307977219173,1425.7307977219173
-47.25,26.46666667,20.95,V25-012,Herman_etal._1977,R24-047358,-44.499999990000006,-273.7379553485949,273.7379553485949
-47.25,26.46666667,20.95,V25-012,Langseth_etal._1972,R24-053333,-44.499999990000006,-273.7379553485949,273.7379553485949
-45.38333333,26.48333333,112.711,V25-017,Langseth_etal._1972,R24-053338,-44.45000001,-92.8915429097428,92.8915429097428
-45.38333333,26.48333333,112.711,V25-017,Herman_etal._1977,R24-047362,-44.45000001,-92.8915429097428,92.8915429097428
-47.81666667,26.56666667,20.112,V25-008,Langseth_etal._1972,R24-053330,-44.4,-339.80263395007427,339.80263395007427
-47.81666667,26.56666667,20.112,V25-008,Herman_etal._1977,R24-047355,-44.4,-339.80263395007427,339.80263395007427
-44.2588,26.5735,42.0,Shinkai6500437,Tucholke_etal._2001,R24-084331,-44.4,14.042127854701773,14.042127854701773
-44.2875,26.5812,293.0,Shinkai6500439,Tucholke_etal._2001,R24-084332,-44.4,11.187203820021391,11.187203820021391
-59.8667,26.5817,52.8,C16-106,Abbott_2008,R24-000453,-44.4,-1538.0299538000154,1538.0299538000154
-46.26666667,26.58333333,89.666,V25-014,Herman_etal._1977,R24-047359,-44.4,-185.62125726214882,185.62125726214882
-46.26666667,26.58333333,89.666,V25-014,Langseth_etal._1972,R24-053335,-44.4,-185.62125726214882,185.62125726214882
-46.25,26.58333333,93.856,V25-016,Langseth_etal._1972,R24-053337,-44.4,-183.96392427951554,183.96392427951554
-46.25,26.58333333,93.856,V25-016,Herman_etal._1977,R24-047361,-44.4,-183.96392427951554,183.96392427951554
-44.3362,26.5872,100.0,Shinkai6500440,Tucholke_etal._2001,R24-084333,-44.4,6.34405512835185,6.34405512835185
-44.3533,26.6132,176.0,Shinkai6500436,Tucholke_etal._2001,R24-084330,-44.4,4.642634139199908,4.642634139199908
-59.8667,26.6317,85.6,C16-105,Abbott_2008,R24-000452,-44.4,-1537.357788499344,1537.357788499344
-40.553,26.6533,19.0,V22-44,LDEO_2004,R24-055441,-44.4,382.31147852608336,382.31147852608336
-46.16666667,26.73333333,116.482,V25-015,Langseth_etal._1972,R24-053336,-44.4,-175.4465151132124,175.4465151132124
-46.16666667,26.73333333,116.482,V25-015,Herman_etal._1977,R24-047360,-44.4,-175.4465151132124,175.4465151132124
-34.88,26.758333,47.0,V27-099,Herman_etal._1977,R24-047448,-44.4,945.2171291469623,945.2171291469623
-46.7,26.78333333,74.9657202,V25-021,Langseth_etal._1972,R24-053341,-44.4,-228.31101722300048,228.31101722300048
-46.7,26.78333333,133.9,V25-021,Herman_etal._1977,R24-047363,-44.4,-228.31101722300048,228.31101722300048
-59.3,26.85,47.0,C16-101,LDEO_2004,R24-055150,-44.349999999999994,-1483.1489999858293,1483.1489999858293
-59.2983,26.85,47.3,C16-101,Abbott_2008,R24-000450,-44.349999999999994,-1482.9803475911822,1482.9803475911822
-47.0,26.91666667,46.928,V25-010,Herman_etal._1977,R24-047356,-44.3,-267.7017275012469,267.7017275012469
-47.0,26.91666667,46.928,V25-010,Langseth_etal._1972,R24-053331,-44.3,-267.7017275012469,267.7017275012469
-41.436667,26.983333,41.0,V22-045,Herman_etal._1977,R24-047323,-44.3,283.72809940254473,283.72809940254473
-21.1,27.1667,44.0,D-4790,Lister_1963b,R24-057163,-44.3,2295.1337134864666,2295.1337134864666
-21.0,27.1667,50.0,D-4794,Lister_1963b,R24-057164,-44.3,2305.026531217012,2305.026531217012
-21.0833,27.2083,39.0,D-4795,Lister_1963b,R24-057165,-44.3,2295.9294049356417,2295.9294049356417
-20.0433333,27.47,59.0,V29-125,Herman_etal._1977,R24-047480,-44.1,2373.3835807720698,2373.3835807720698
-50.25,27.66666667,29.33,V25-007,Langseth_etal._1972,R24-053329,-44.3,-585.9643209211955,585.9643209211955
-59.7817,27.7167,52.3,C16-104,Abbott_2008,R24-000451,-44.3,-1523.9608709421125,1523.9608709421125
-59.783,27.717,52.0,C16-104,LDEO_2004,R24-055151,-44.3,-1524.0846454588573,1524.0846454588573
-36.721667,27.756667,32.0,V27-097,Herman_etal._1977,R24-047446,-44.3,745.7092949321986,745.7092949321986
-56.4617,27.84,70.7,C8-92,Abbott_2008,R24-000886,-44.3,-1195.79614318484,1195.79614318484
-43.57,27.91,89.0,V22-46,LDEO_2004,R24-055442,-44.3,71.7307026733607,71.7307026733607
-59.2,27.9167,81.2,C16-100,Abbott_2008,R24-000449,-44.3,-1464.001726895085,1464.001726895085
-59.2,27.917,81.0,C16-100,LDEO_2004,R24-055149,-44.3,-1463.997665343215,1463.997665343215
-40.83333333,28.08333333,35.16912,24,Popova_1974,R24-073116,-44.3,340.0915365170367,340.0915365170367
-40.6,28.1167,42.0,K-439,Hobart_etal._1974,R24-047520,-44.2833,361.2316444371943,361.2316444371943
-44.8306,28.136,19.0,2587-1,Becker_VonHerzen_1996,R24-004852,-44.264,-55.558059235918385,55.558059235918385
-44.8297,28.136,43.0,2596-3,Becker_VonHerzen_1996,R24-004874,-44.264,-55.46980958305567,55.46980958305567
-44.8295,28.136,379.0,2594-2,Becker_VonHerzen_1996,R24-004870,-44.264,-55.4501985490861,55.4501985490861
-44.8306,28.1362,27.0,2587-2,Becker_VonHerzen_1996,R24-004853,-44.2638,-55.577566525071276,55.577566525071276
-44.8307,28.1364,10.0,2587-3,Becker_VonHerzen_1996,R24-004854,-44.263600000000004,-55.606879220710134,55.606879220710134
-44.8302,28.1365,62.0,2594-4,Becker_VonHerzen_1996,R24-004871,-44.2635,-55.56760543535131,55.56760543535131
-44.8309,28.1366,13.0,2583-2,Becker_VonHerzen_1996,R24-004846,-44.2634,-55.645997267922716,55.645997267922716
-44.8308,28.1367,15.0,2582-1,Becker_VonHerzen_1996,R24-004842,-44.2633,-55.64594533051949,55.64594533051949
-44.8307,28.1367,161.0,2587-4,Becker_VonHerzen_1996,R24-004855,-44.2633,-55.636139877597486,55.636139877597486
-44.8296,28.1367,101.0,2593-2,Becker_VonHerzen_1996,R24-004865,-44.2633,-55.52827989545894,55.52827989545894
-44.8308,28.1368,4.0,2588-2,Becker_VonHerzen_1996,R24-004858,-44.2632,-55.655698836716745,55.655698836716745
-44.8308,28.1369,4.0,2583-3,Becker_VonHerzen_1996,R24-004847,-44.2631,-55.665452324439755,55.665452324439755
-44.8303,28.137,100.0,2583-6,Becker_VonHerzen_1996,R24-004850,-44.263,-55.62617866636157,55.62617866636157
-44.8289,28.137,382.0,2582-5,Becker_VonHerzen_1996,R24-004845,-44.263,-55.48890270984276,55.48890270984276
-44.8303,28.1371,228.0,2583-5,Becker_VonHerzen_1996,R24-004849,-44.2629,-55.63593216289762,55.63593216289762
-44.8311,28.1372,23.0,2600-4,Becker_VonHerzen_1996,R24-004884,-44.2628,-55.72412889825173,55.72412889825173
-57.9833,28.5,33.0,CH39-5,Birch_Halunen_1966,R24-005273,-43.9,-1376.2210455288373,1376.2210455288373
-57.9833,28.5,33.0,CH39-5,Birch_1964,R24-005252,-43.9,-1376.2210455288373,1376.2210455288373
-51.767,28.5,230.0,V20-224,LDEO_2004,R24-055361,-43.9,-768.7637815835328,768.7637815835328
-51.7667,28.5,230.0,V20-224,Abbott_2008,R24-001388,-43.9,-768.7344655628799,768.7344655628799
-59.71666667,28.63333333,47.347,V25-004,Langseth_etal._1972,R24-053326,-43.800000010000005,-1553.4083084911952,1553.4083084911952
-53.68333333,28.68333333,58.241,V25-006,Langseth_etal._1972,R24-053328,-43.65000001,-978.7496238800638,978.7496238800638
-57.55,28.71666667,51.537,V25-005,Langseth_etal._1972,R24-053327,-43.533333320000004,-1366.8875413707362,1366.8875413707362
-44.9167,28.7833,47.0,5,Lister_Reitzel_1964,R24-057293,-43.2668,-160.79353014580727,160.79353014580727
-25.3917,28.8333,44.0,D4813,Lister_1963a,R24-057143,-43.1667,1731.4586803952977,1731.4586803952977
-25.3917,28.8333,44.0,D-4813,Lister_1963b,R24-057168,-43.1667,1731.4586803952977,1731.4586803952977
-42.8167,28.85,34.0,12,Lister_Reitzel_1964,R24-057295,-43.15,32.46146578496056,32.46146578496056
-42.8167,28.85,34.0,CH-21-12,Lister_1963b,R24-057150,-43.15,32.46146578496056,32.46146578496056
-25.4417,28.85,46.0,D-4809,Lister_1963b,R24-057167,-43.15,1724.684592138658,1724.684592138658
-25.4417,28.85,46.0,D4809,Lister_1963a,R24-057142,-43.15,1724.684592138658,1724.684592138658
-42.1833,28.8583,85.0,K-440,Hobart_etal._1974,R24-047521,-43.1417,93.33509064369309,93.33509064369309
-42.1833,28.8583,85.4,PK-440,Hobart_etal._1974,R24-047527,-43.1417,93.33509064369309,93.33509064369309
-42.18333333,28.85833333,70.33824,25,Popova_1974,R24-073117,-43.14166667,93.32856895001548,93.32856895001548
-46.7333,28.9333,28.0,4,Lister_Reitzel_1964,R24-057292,-43.1,-353.5783283939062,353.5783283939062
-46.7333,28.9333,28.0,CH-21-4,Lister_1963b,R24-057155,-43.1,-353.5783283939062,353.5783283939062
-25.4333,28.9917,50.0,D4777,Lister_1963a,R24-057138,-43.1,1718.2834988511015,1718.2834988511015
-25.4333,28.9917,50.0,D-4777,Lister_1963b,R24-057159,-43.1,1718.2834988511015,1718.2834988511015
-59.1833,29.0,40.0,CH39-1,Birch_Halunen_1966,R24-005270,-43.1,-1564.1546164491779,1564.1546164491779
-59.1833,29.0,40.0,CH39-1,Birch_1964,R24-005249,-43.1,-1564.1546164491779,1564.1546164491779
-41.4,29.0167,134.0,V19-180,Langseth_etal._1966,R24-053068,-43.1835,173.4232979850384,173.4232979850384
-41.1667,29.0333,17.0,13,Lister_Reitzel_1964,R24-057296,-43.2665,204.14673593570055,204.14673593570055
-25.4417,29.0333,58.0,D4775,Lister_1963a,R24-057137,-43.2665,1732.962538673527,1732.962538673527
-25.4417,29.0333,58.0,D-4775,Lister_1963b,R24-057158,-43.2665,1732.962538673527,1732.962538673527
-25.55,29.05,47.0,D4778,Lister_1963a,R24-057139,-43.35,1730.2713808530264,1730.2713808530264
-25.55,29.05,47.0,D-4778,Lister_1963b,R24-057160,-43.35,1730.2713808530264,1730.2713808530264
-25.45,29.0583,51.0,D4784,Lister_1963a,R24-057140,-43.39149999999999,1743.8857169380758,1743.8857169380758
-25.45,29.0583,51.0,D-4784,Lister_1963b,R24-057161,-43.39149999999999,1743.8857169380758,1743.8857169380758
-43.2,29.0667,33.0,CH-21-10,Lister_1963b,R24-057149,-43.4335,22.693985441470986,22.693985441470986
-43.2,29.0667,33.0,10,Lister_Reitzel_1964,R24-057294,-43.4335,22.693985441470986,22.693985441470986
-25.2417,29.0833,54.0,D4788,Lister_1963a,R24-057141,-43.5165,1775.8511378373498,1775.8511378373498
-25.2417,29.0833,54.0,D-4788,Lister_1963b,R24-057162,-43.5165,1775.8511378373498,1775.8511378373498
-24.3167,29.1333,56.0,D-4822,Lister_1963b,R24-057171,-43.40020000000001,1853.5356242770836,1853.5356242770836
-24.3167,29.1333,56.0,D4822,Lister_1963a,R24-057146,-43.40020000000001,1853.5356242770836,1853.5356242770836
-25.2917,29.5667,43.0,D-4817,Lister_1963b,R24-057169,-42.7999,1693.3124579358673,1693.3124579358673
-25.2917,29.5667,43.0,D4817,Lister_1963a,R24-057144,-42.7999,1693.3124579358673,1693.3124579358673
-25.3833,29.5833,52.0,D-4821,Lister_1963b,R24-057170,-42.7501,1679.3607591588682,1679.3607591588682
-25.3833,29.5833,52.0,D4821,Lister_1963a,R24-057145,-42.7501,1679.3607591588682,1679.3607591588682
-23.8667,29.5833,47.0,D-4805,Lister_1963b,R24-057166,-42.7501,1826.0152106030223,1826.0152106030223
-44.0966667,29.585,84.0,V22-051,Herman_etal._1977,R24-047324,-42.745000000000005,-130.70328328050817,130.70328328050817
-54.6,29.85,44.0,1,Lister_Reitzel_1964,R24-057289,-42.599999999999994,-1157.3150221843816,1157.3150221843816
-44.7,29.85,32.7,V22-52,Abbott_2008,R24-001564,-42.599999999999994,-202.5301288822675,202.5301288822675
-42.92166667,29.86333333,131.8842,27,Popova_1974,R24-073119,-42.57333334,-33.58979572388776,33.58979572388776
-42.9983,29.8967,12.0,K-441-5,Hobart_etal._1974,R24-047524,-42.5066,-47.398786625912436,47.398786625912436
-42.9983,29.8967,11.5,PK-441-5,Hobart_etal._1974,R24-047529,-42.5066,-47.398786625912436,47.398786625912436
-45.11666667,29.9,13.0,V26-4,Herman_etal._1977,R24-047388,-42.5,-252.23249511580556,252.23249511580556
-45.11666667,29.9,13.0,V26-4,Langseth_etal._1974,R24-053396,-42.5,-252.23249511580556,252.23249511580556
-42.9983,29.9633,142.0,K-441-4,Hobart_etal._1974,R24-047523,-42.5,-48.00287701558887,48.00287701558887
-42.455,30.0633,360.0,K-441-1,Hobart_etal._1974,R24-047522,-42.3734,-7.852874920854458,7.852874920854458
-42.455,30.0633,360.0,PK-441-1,Hobart_etal._1974,R24-047528,-42.3734,-7.852874920854458,7.852874920854458
-42.45833333,30.075,318.1968,26,Popova_1974,R24-073118,-42.35,-10.424356840600872,10.424356840600872
-42.6083,30.1,300.0,K-441-7,Hobart_etal._1974,R24-047525,-42.3,-29.658617914419807,29.658617914419807
-42.60833333,30.13333333,290.14524,28,Popova_1974,R24-073120,-42.3,-29.65181598726161,29.65181598726161
-45.1,30.21666667,48.0,V26-7,Herman_etal._1977,R24-047390,-42.26666666,-272.24582686254104,272.24582686254104
-45.1,30.21666667,48.0,V26-7,Langseth_etal._1974,R24-053420,-42.26666666,-272.24582686254104,272.24582686254104
-44.9,30.35,60.0,V26-6,Langseth_etal._1974,R24-053411,-42.1,-268.67756828093707,268.67756828093707
-44.9,30.35,60.0,V26-6,Herman_etal._1977,R24-047389,-42.1,-268.67756828093707,268.67756828093707
-55.0333,30.45,20.0,V20-225,Langseth_etal._1966,R24-053101,-41.95,-1254.1398541491214,1254.1398541491214
-47.8667,30.6667,253.0,V22-54,Abbott_2008,R24-001565,-41.633300000000006,-596.1888773327199,596.1888773327199
-47.867,30.667,253.0,V22-54,LDEO_2004,R24-055443,-41.633,-596.2444126575208,596.2444126575208
-59.378,30.8683,48.0,C8-93,LDEO_2004,R24-055257,-41.39509999999999,-1716.3618146786844,1716.3618146786844
-59.3767,30.8683,48.1,C8-93,Abbott_2008,R24-000887,-41.39509999999999,-1716.2377373408196,1716.2377373408196
-25.49,31.2,76.0,CD9B/34-1,Noel_Hounslow_1988,R24-071213,-41.0,1475.1906703715724,1475.1906703715724
-25.49,31.21,74.0,CD9B/34-2,Noel_Hounslow_1988,R24-071214,-41.0,1475.0347189273082,1475.0347189273082
-25.4013,31.2848,60.0,CD9B/12-6,Noel_Hounslow_1988,R24-071187,-41.0,1482.2956609231223,1482.2956609231223
-25.472,31.2862,53.0,CD9B/12-11,Noel_Hounslow_1988,R24-071181,-41.0,1475.5553518870772,1475.5553518870772
-25.4233,31.2878,60.0,CD9B/12-8,Noel_Hounslow_1988,R24-071189,-41.0,1480.1579730984452,1480.1579730984452
-25.46,31.29,58.0,CD9B/12-10,Noel_Hounslow_1988,R24-071180,-41.0,1476.6361391332052,1476.6361391332052
