lon,lat,depth_m,source
-40.6,28.8,-3891.16,ETOPO_2022_v1_15s_bed_elev
-40.5,28.8,-3976.74,ETOPO_2022_v1_15s_bed_elev
-40.4,28.8,-3865.82,ETOPO_2022_v1_15s_bed_elev
-40.3,28.8,-3524.34,ETOPO_2022_v1_15s_bed_elev
-40.2,28.8,-3451.73,ETOPO_2022_v1_15s_bed_elev
-40.1,28.8,-3773.53,ETOPO_2022_v1_15s_bed_elev
-40.0,28.8,-3856.56,ETOPO_2022_v1_15s_bed_elev
-39.9,28.8,-3970.28,ETOPO_2022_v1_15s_bed_elev
-39.8,28.8,-4241.07,ETOPO_2022_v1_15s_bed_elev
-39.7,28.8,-4192.1,ETOPO_2022_v1_15s_bed_elev
-39.6,28.8,-4056.92,ETOPO_2022_v1_15s_bed_elev
-39.5,28.8,-4043.27,ETOPO_2022_v1_15s_bed_elev
-39.4,28.8,-3987.5,ETOPO_2022_v1_15s_bed_elev
-39.3,28.8,-4245.62,ETOPO_2022_v1_15s_bed_elev
-39.2,28.8,-4380.82,ETOPO_2022_v1_15s_bed_elev
-39.1,28.8,-4393.46,ETOPO_2022_v1_15s_bed_elev
-39.0,28.8,-4227.03,ETOPO_2022_v1_15s_bed_elev
-38.9,28.8,-3927.06,ETOPO_2022_v1_15s_bed_elev
-38.8,28.8,-4066.64,ETOPO_2022_v1_15s_bed_elev
-38.7,28.8,-4095.85,ETOPO_2022_v1_15s_bed_elev
-38.6,28.8,-4097.75,ETOPO_2022_v1_15s_bed_elev
-38.5,28.8,-4482.08,ETOPO_2022_v1_15s_bed_elev
-38.4,28.8,-4444.52,ETOPO_2022_v1_15s_bed_elev
-38.3,28.8,-4425.65,ETOPO_2022_v1_15s_bed_elev
-38.2,28.8,-4512.36,ETOPO_2022_v1_15s_bed_elev
-38.1,28.8,-4549.85,ETOPO_2022_v1_15s_bed_elev
-38.0,28.8,-4675.39,ETOPO_2022_v1_15s_bed_elev
-37.9,28.8,-4803.12,ETOPO_2022_v1_15s_bed_elev
-37.8,28.8,-4772.3,ETOPO_2022_v1_15s_bed_elev
-37.7,28.8,-4684.57,ETOPO_2022_v1_15s_bed_elev
-37.6,28.8,-4300.62,ETOPO_2022_v1_15s_bed_elev
-37.5,28.8,-4758.62,ETOPO_2022_v1_15s_bed_elev
-37.4,28.8,-4316.29,ETOPO_2022_v1_15s_bed_elev
-37.3,28.8,-4432.34,ETOPO_2022_v1_15s_bed_elev
-37.2,28.8,-4443.62,ETOPO_2022_v1_15s_bed_elev
-37.1,28.8,-4330.87,ETOPO_2022_v1_15s_bed_elev
-37.0,28.8,-4774.59,ETOPO_2022_v1_15s_bed_elev
-36.9,28.8,-5059.16,ETOPO_2022_v1_15s_bed_elev
-36.8,28.8,-4899.58,ETOPO_2022_v1_15s_bed_elev
-36.7,28.8,-4667.6,ETOPO_2022_v1_15s_bed_elev
-36.6,28.8,-4461.12,ETOPO_2022_v1_15s_bed_elev
-36.5,28.8,-4575.73,ETOPO_2022_v1_15s_bed_elev
-36.4,28.8,-4666.72,ETOPO_2022_v1_15s_bed_elev
-36.3,28.8,-4714.81,ETOPO_2022_v1_15s_bed_elev
-36.2,28.8,-4908.18,ETOPO_2022_v1_15s_bed_elev
-36.1,28.8,-5146.5,ETOPO_2022_v1_15s_bed_elev
-36.0,28.8,-5046.66,ETOPO_2022_v1_15s_bed_elev
-35.9,28.8,-5181.98,ETOPO_2022_v1_15s_bed_elev
-35.8,28.8,-5183.5,ETOPO_2022_v1_15s_bed_elev
-35.7,28.8,-5122.61,ETOPO_2022_v1_15s_bed_elev
-35.6,28.8,-5334.71,ETOPO_2022_v1_15s_bed_elev
-35.5,28.8,-5239.29,ETOPO_2022_v1_15s_bed_elev
-35.4,28.8,-5132.77,ETOPO_2022_v1_15s_bed_elev
-35.3,28.8,-4607.73,ETOPO_2022_v1_15s_bed_elev
-35.2,28.8,-4895.48,ETOPO_2022_v1_15s_bed_elev
-35.1,28.8,-4979.82,ETOPO_2022_v1_15s_bed_elev
-35.0,28.8,-4976.14,ETOPO_2022_v1_15s_bed_elev
-51.0,28.9,-5018.58,ETOPO_2022_v1_15s_bed_elev
-50.9,28.9,-4794.48,ETOPO_2022_v1_15s_bed_elev
-50.8,28.9,-4905.53,ETOPO_2022_v1_15s_bed_elev
-50.7,28.9,-5322.45,ETOPO_2022_v1_15s_bed_elev
-50.6,28.9,-5183.83,ETOPO_2022_v1_15s_bed_elev
-50.5,28.9,-5000.86,ETOPO_2022_v1_15s_bed_elev
-50.4,28.9,-4938.14,ETOPO_2022_v1_15s_bed_elev
-50.3,28.9,-4970.42,ETOPO_2022_v1_15s_bed_elev
-50.2,28.9,-4851.5,ETOPO_2022_v1_15s_bed_elev
-50.1,28.9,-4973.71,ETOPO_2022_v1_15s_bed_elev
-50.0,28.9,-5002.97,ETOPO_2022_v1_15s_bed_elev
-49.9,28.9,-5065.04,ETOPO_2022_v1_15s_bed_elev
-49.8,28.9,-4747.01,ETOPO_2022_v1_15s_bed_elev
-49.7,28.9,-4705.9,ETOPO_2022_v1_15s_bed_elev
-49.6,28.9,-4894.91,ETOPO_2022_v1_15s_bed_elev
-49.5,28.9,-5120.06,ETOPO_2022_v1_15s_bed_elev
-49.4,28.9,-4965.98,ETOPO_2022_v1_15s_bed_elev
-49.3,28.9,-5112.78,ETOPO_2022_v1_15s_bed_elev
-49.2,28.9,-4921.66,ETOPO_2022_v1_15s_bed_elev
-49.1,28.9,-4799.83,ETOPO_2022_v1_15s_bed_elev
-49.0,28.9,-4625.51,ETOPO_2022_v1_15s_bed_elev
-48.9,28.9,-4643.21,ETOPO_2022_v1_15s_bed_elev
-48.8,28.9,-4817.92,ETOPO_2022_v1_15s_bed_elev
-48.7,28.9,-4614.03,ETOPO_2022_v1_15s_bed_elev
-48.6,28.9,-4710.11,ETOPO_2022_v1_15s_bed_elev
-48.5,28.9,-5098.78,ETOPO_2022_v1_15s_bed_elev
-48.4,28.9,-4878.97,ETOPO_2022_v1_15s_bed_elev
-48.3,28.9,-4482.85,ETOPO_2022_v1_15s_bed_elev
-48.2,28.9,-4544.43,ETOPO_2022_v1_15s_bed_elev
-48.1,28.9,-4370.46,ETOPO_2022_v1_15s_bed_elev
-48.0,28.9,-4420.4,ETOPO_2022_v1_15s_bed_elev
-47.9,28.9,-4575.41,ETOPO_2022_v1_15s_bed_elev
-47.8,28.9,-4485.67,ETOPO_2022_v1_15s_bed_elev
-47.7,28.9,-4566.33,ETOPO_2022_v1_15s_bed_elev
-47.6,28.9,-4507.59,ETOPO_2022_v1_15s_bed_elev
-47.5,28.9,-4433.91,ETOPO_2022_v1_15s_bed_elev
-47.4,28.9,-4548.99,ETOPO_2022_v1_15s_bed_elev
-47.3,28.9,-4717.82,ETOPO_2022_v1_15s_bed_elev
-47.2,28.9,-4473.26,ETOPO_2022_v1_15s_bed_elev
-47.1,28.9,-4413.67,ETOPO_2022_v1_15s_bed_elev
-47.0,28.9,-4418.16,ETOPO_2022_v1_15s_bed_elev
-46.9,28.9,-4226.55,ETOPO_2022_v1_15s_bed_elev
-46.8,28.9,-4275.69,ETOPO_2022_v1_15s_bed_elev
-46.7,28.9,-4241.19,ETOPO_2022_v1_15s_bed_elev
-46.6,28.9,-3996.77,ETOPO_2022_v1_15s_bed_elev
-46.5,28.9,-3896.46,ETOPO_2022_v1_15s_bed_elev
-46.4,28.9,-4121.17,ETOPO_2022_v1_15s_bed_elev
-46.3,28.9,-4255.85,ETOPO_2022_v1_15s_bed_elev
-46.2,28.9,-4045.52,ETOPO_2022_v1_15s_bed_elev
-46.1,28.9,-3926.78,ETOPO_2022_v1_15s_bed_elev
-46.0,28.9,-3680.81,ETOPO_2022_v1_15s_bed_elev
-45.9,28.9,-3920.63,ETOPO_2022_v1_15s_bed_elev
-45.8,28.9,-3944.6,ETOPO_2022_v1_15s_bed_elev
-45.7,28.9,-3777.33,ETOPO_2022_v1_15s_bed_elev
-45.6,28.9,-3925.05,ETOPO_2022_v1_15s_bed_elev
-45.5,28.9,-3727.83,ETOPO_2022_v1_15s_bed_elev
-45.4,28.9,-3715.4,ETOPO_2022_v1_15s_bed_elev
-45.3,28.9,-3940.24,ETOPO_2022_v1_15s_bed_elev
-45.2,28.9,-3482.99,ETOPO_2022_v1_15s_bed_elev
-45.1,28.9,-3446.01,ETOPO_2022_v1_15s_bed_elev
-45.0,28.9,-3615.47,ETOPO_2022_v1_15s_bed_elev
-44.9,28.9,-3570.8,ETOPO_2022_v1_15s_bed_elev
-44.8,28.9,-3397.51,ETOPO_2022_v1_15s_bed_elev
-44.7,28.9,-3420.38,ETOPO_2022_v1_15s_bed_elev
-44.6,28.9,-3116.63,ETOPO_2022_v1_15s_bed_elev
-44.5,28.9,-2892.24,ETOPO_2022_v1_15s_bed_elev
-44.4,28.9,-3155.09,ETOPO_2022_v1_15s_bed_elev
-44.3,28.9,-2781.98,ETOPO_2022_v1_15s_bed_elev
-44.2,28.9,-2595.14,ETOPO_2022_v1_15s_bed_elev
-44.1,28.9,-2885.52,ETOPO_2022_v1_15s_bed_elev
-44.0,28.9,-2809.75,ETOPO_2022_v1_15s_bed_elev
-43.9,28.9,-3213.47,ETOPO_2022_v1_15s_bed_elev
-43.8,28.9,-3176.17,ETOPO_2022_v1_15s_bed_elev
-43.7,28.9,-3082.61,ETOPO_2022_v1_15s_bed_elev
-43.6,28.9,-2934.88,ETOPO_2022_v1_15s_bed_elev
-43.5,28.9,-2820.9,ETOPO_2022_v1_15s_bed_elev
-43.4,28.9,-3034.5,ETOPO_2022_v1_15s_bed_elev
-43.3,28.9,-3311.91,ETOPO_2022_v1_15s_bed_elev
-43.2,28.9,-3435.43,ETOPO_2022_v1_15s_bed_elev
-43.1,28.9,-3007.8,ETOPO_2022_v1_15s_bed_elev
-43.0,28.9,-2951.38,ETOPO_2022_v1_15s_bed_elev
-42.9,28.9,-3114.74,ETOPO_2022_v1_15s_bed_elev
-42.8,28.9,-3185.96,ETOPO_2022_v1_15s_bed_elev
-42.7,28.9,-3486.91,ETOPO_2022_v1_15s_bed_elev
-42.6,28.9,-3307.73,ETOPO_2022_v1_15s_bed_elev
-42.5,28.9,-3414.56,ETOPO_2022_v1_15s_bed_elev
-42.4,28.9,-3364.98,ETOPO_2022_v1_15s_bed_elev
-42.3,28.9,-3495.21,ETOPO_2022_v1_15s_bed_elev
-42.2,28.9,-3421.19,ETOPO_2022_v1_15s_bed_elev
-42.1,28.9,-3518.6,ETOPO_2022_v1_15s_bed_elev
-42.0,28.9,-3433.73,ETOPO_2022_v1_15s_bed_elev
-41.9,28.9,-3431.97,ETOPO_2022_v1_15s_bed_elev
-41.8,28.9,-3410.16,ETOPO_2022_v1_15s_bed_elev
-41.7,28.9,-3673.31,ETOPO_2022_v1_15s_bed_elev
-41.6,28.9,-3473.28,ETOPO_2022_v1_15s_bed_elev
-41.5,28.9,-3184.27,ETOPO_2022_v1_15s_bed_elev
-41.4,28.9,-3192.51,ETOPO_2022_v1_15s_bed_elev
-41.3,28.9,-3196.11,ETOPO_2022_v1_15s_bed_elev
-41.2,28.9,-3032.4,ETOPO_2022_v1_15s_bed_elev
-41.1,28.9,-3507.68,ETOPO_2022_v1_15s_bed_elev
-41.0,28.9,-3853.49,ETOPO_2022_v1_15s_bed_elev
-40.9,28.9,-3702.66,ETOPO_2022_v1_15s_bed_elev
-40.8,28.9,-3644.72,ETOPO_2022_v1_15s_bed_elev
-40.7,28.9,-3329.19,ETOPO_2022_v1_15s_bed_elev
-40.6,28.9,-3339.77,ETOPO_2022_v1_15s_bed_elev
-40.5,28.9,-3644.92,ETOPO_2022_v1_15s_bed_elev
-40.4,28.9,-3673.25,ETOPO_2022_v1_15s_bed_elev
-40.3,28.9,-3697.16,ETOPO_2022_v1_15s_bed_elev
-40.2,28.9,-3796.6,ETOPO_2022_v1_15s_bed_elev
-40.1,28.9,-3591.66,ETOPO_2022_v1_15s_bed_elev
-40.0,28.9,-3484.68,ETOPO_2022_v1_15s_bed_elev
-39.9,28.9,-3432.41,ETOPO_2022_v1_15s_bed_elev
-39.8,28.9,-3833.76,ETOPO_2022_v1_15s_bed_elev
-39.7,28.9,-4259.8,ETOPO_2022_v1_15s_bed_elev
-39.6,28.9,-4101.25,ETOPO_2022_v1_15s_bed_elev
-39.5,28.9,-4035.28,ETOPO_2022_v1_15s_bed_elev
-39.4,28.9,-4036.58,ETOPO_2022_v1_15s_bed_elev
-39.3,28.9,-4271.82,ETOPO_2022_v1_15s_bed_elev
-39.2,28.9,-4190.18,ETOPO_2022_v1_15s_bed_elev
-39.1,28.9,-4343.68,ETOPO_2022_v1_15s_bed_elev
-39.0,28.9,-4111.94,ETOPO_2022_v1_15s_bed_elev
-38.9,28.9,-3954.55,ETOPO_2022_v1_15s_bed_elev
-38.8,28.9,-4035.29,ETOPO_2022_v1_15s_bed_elev
-38.7,28.9,-4165.36,ETOPO_2022_v1_15s_bed_elev
-38.6,28.9,-4063.49,ETOPO_2022_v1_15s_bed_elev
-38.5,28.9,-4439.48,ETOPO_2022_v1_15s_bed_elev
-38.4,28.9,-4304.54,ETOPO_2022_v1_15s_bed_elev
-38.3,28.9,-4164.21,ETOPO_2022_v1_15s_bed_elev
-38.2,28.9,-4075.82,ETOPO_2022_v1_15s_bed_elev
-38.1,28.9,-4121.42,ETOPO_2022_v1_15s_bed_elev
-38.0,28.9,-4064.6,ETOPO_2022_v1_15s_bed_elev
-37.9,28.9,-4249.07,ETOPO_2022_v1_15s_bed_elev
-37.8,28.9,-3942.17,ETOPO_2022_v1_15s_bed_elev
-37.7,28.9,-3669.19,ETOPO_2022_v1_15s_bed_elev
-37.6,28.9,-3698.91,ETOPO_2022_v1_15s_bed_elev
-37.5,28.9,-4617.22,ETOPO_2022_v1_15s_bed_elev
-37.4,28.9,-4821.34,ETOPO_2022_v1_15s_bed_elev
-37.3,28.9,-4973.91,ETOPO_2022_v1_15s_bed_elev
-37.2,28.9,-4907.33,ETOPO_2022_v1_15s_bed_elev
-37.1,28.9,-5018.2,ETOPO_2022_v1_15s_bed_elev
-37.0,28.9,-5136.34,ETOPO_2022_v1_15s_bed_elev
-36.9,28.9,-5202.82,ETOPO_2022_v1_15s_bed_elev
-36.8,28.9,-5206.81,ETOPO_2022_v1_15s_bed_elev
-36.7,28.9,-4962.42,ETOPO_2022_v1_15s_bed_elev
-36.6,28.9,-5024.87,ETOPO_2022_v1_15s_bed_elev
-36.5,28.9,-5173.94,ETOPO_2022_v1_15s_bed_elev
-36.4,28.9,-5247.59,ETOPO_2022_v1_15s_bed_elev
-36.3,28.9,-5013.9,ETOPO_2022_v1_15s_bed_elev
-36.2,28.9,-4982.12,ETOPO_2022_v1_15s_bed_elev
-36.1,28.9,-4773.25,ETOPO_2022_v1_15s_bed_elev
-36.0,28.9,-4958.21,ETOPO_2022_v1_15s_bed_elev
-35.9,28.9,-5227.83,ETOPO_2022_v1_15s_bed_elev
-35.8,28.9,-5230.35,ETOPO_2022_v1_15s_bed_elev
-35.7,28.9,-5304.85,ETOPO_2022_v1_15s_bed_elev
-35.6,28.9,-5192.21,ETOPO_2022_v1_15s_bed_elev
-35.5,28.9,-5153.71,ETOPO_2022_v1_15s_bed_elev
-35.4,28.9,-5241.7,ETOPO_2022_v1_15s_bed_elev
-35.3,28.9,-5145.23,ETOPO_2022_v1_15s_bed_elev
-35.2,28.9,-5062.25,ETOPO_2022_v1_15s_bed_elev
-35.1,28.9,-5435.55,ETOPO_2022_v1_15s_bed_elev
-35.0,28.9,-5513.63,ETOPO_2022_v1_15s_bed_elev
-51.0,29.0,-5097.68,ETOPO_2022_v1_15s_bed_elev
-50.9,29.0,-4767.54,ETOPO_2022_v1_15s_bed_elev
-50.8,29.0,-5040.58,ETOPO_2022_v1_15s_bed_elev
-50.7,29.0,-5296.35,ETOPO_2022_v1_15s_bed_elev
-50.6,29.0,-5063.79,ETOPO_2022_v1_15s_bed_elev
-50.5,29.0,-4921.91,ETOPO_2022_v1_15s_bed_elev
-50.4,29.0,-4896.69,ETOPO_2022_v1_15s_bed_elev
-50.3,29.0,-5262.59,ETOPO_2022_v1_15s_bed_elev
-50.2,29.0,-4986.93,ETOPO_2022_v1_15s_bed_elev
-50.1,29.0,-4997.88,ETOPO_2022_v1_15s_bed_elev
-50.0,29.0,-5012.95,ETOPO_2022_v1_15s_bed_elev
-49.9,29.0,-4627.85,ETOPO_2022_v1_15s_bed_elev
-49.8,29.0,-4770.67,ETOPO_2022_v1_15s_bed_elev
-49.7,29.0,-4771.27,ETOPO_2022_v1_15s_bed_elev
-49.6,29.0,-4944.25,ETOPO_2022_v1_15s_bed_elev
-49.5,29.0,-4876.44,ETOPO_2022_v1_15s_bed_elev
-49.4,29.0,-4951.08,ETOPO_2022_v1_15s_bed_elev
-49.3,29.0,-4793.12,ETOPO_2022_v1_15s_bed_elev
-49.2,29.0,-4843.18,ETOPO_2022_v1_15s_bed_elev
-49.1,29.0,-4834.08,ETOPO_2022_v1_15s_bed_elev
-49.0,29.0,-4890.91,ETOPO_2022_v1_15s_bed_elev
-48.9,29.0,-4843.34,ETOPO_2022_v1_15s_bed_elev
-48.8,29.0,-4820.71,ETOPO_2022_v1_15s_bed_elev
-48.7,29.0,-4437.52,ETOPO_2022_v1_15s_bed_elev
-48.6,29.0,-4627.15,ETOPO_2022_v1_15s_bed_elev
-48.5,29.0,-4993.34,ETOPO_2022_v1_15s_bed_elev
-48.4,29.0,-4797.52,ETOPO_2022_v1_15s_bed_elev
-48.3,29.0,-4920.94,ETOPO_2022_v1_15s_bed_elev
-48.2,29.0,-4658.4,ETOPO_2022_v1_15s_bed_elev
-48.1,29.0,-4587.4,ETOPO_2022_v1_15s_bed_elev
-48.0,29.0,-4522.21,ETOPO_2022_v1_15s_bed_elev
-47.9,29.0,-4562.42,ETOPO_2022_v1_15s_bed_elev
-47.8,29.0,-4452.6,ETOPO_2022_v1_15s_bed_elev
-47.7,29.0,-4568.08,ETOPO_2022_v1_15s_bed_elev
-47.6,29.0,-4402.31,ETOPO_2022_v1_15s_bed_elev
-47.5,29.0,-4283.47,ETOPO_2022_v1_15s_bed_elev
-47.4,29.0,-4491.36,ETOPO_2022_v1_15s_bed_elev
-47.3,29.0,-4747.6,ETOPO_2022_v1_15s_bed_elev
-47.2,29.0,-4475.12,ETOPO_2022_v1_15s_bed_elev
-47.1,29.0,-4301.7,ETOPO_2022_v1_15s_bed_elev
-47.0,29.0,-4206.46,ETOPO_2022_v1_15s_bed_elev
-46.9,29.0,-4092.6,ETOPO_2022_v1_15s_bed_elev
-46.8,29.0,-3841.09,ETOPO_2022_v1_15s_bed_elev
-46.7,29.0,-4036.78,ETOPO_2022_v1_15s_bed_elev
-46.6,29.0,-3903.53,ETOPO_2022_v1_15s_bed_elev
-46.5,29.0,-3809.81,ETOPO_2022_v1_15s_bed_elev
-46.4,29.0,-3819.61,ETOPO_2022_v1_15s_bed_elev
-46.3,29.0,-4002.92,ETOPO_2022_v1_15s_bed_elev
-46.2,29.0,-4182.25,ETOPO_2022_v1_15s_bed_elev
-46.1,29.0,-4077.23,ETOPO_2022_v1_15s_bed_elev
-46.0,29.0,-3632.24,ETOPO_2022_v1_15s_bed_elev
-45.9,29.0,-3506.89,ETOPO_2022_v1_15s_bed_elev
-45.8,29.0,-3896.35,ETOPO_2022_v1_15s_bed_elev
-45.7,29.0,-4015.1,ETOPO_2022_v1_15s_bed_elev
-45.6,29.0,-3807.49,ETOPO_2022_v1_15s_bed_elev
-45.5,29.0,-3858.49,ETOPO_2022_v1_15s_bed_elev
-45.4,29.0,-3908.03,ETOPO_2022_v1_15s_bed_elev
-45.3,29.0,-4106.05,ETOPO_2022_v1_15s_bed_elev
-45.2,29.0,-3966.72,ETOPO_2022_v1_15s_bed_elev
-45.1,29.0,-3958.6,ETOPO_2022_v1_15s_bed_elev
-45.0,29.0,-3874.99,ETOPO_2022_v1_15s_bed_elev
-44.9,29.0,-3765.03,ETOPO_2022_v1_15s_bed_elev
-44.8,29.0,-3555.74,ETOPO_2022_v1_15s_bed_elev
-44.7,29.0,-3482.57,ETOPO_2022_v1_15s_bed_elev
-44.6,29.0,-3182.87,ETOPO_2022_v1_15s_bed_elev
-44.5,29.0,-3224.23,ETOPO_2022_v1_15s_bed_elev
-44.4,29.0,-3166.93,ETOPO_2022_v1_15s_bed_elev
-44.3,29.0,-3058.81,ETOPO_2022_v1_15s_bed_elev
-44.2,29.0,-3148.59,ETOPO_2022_v1_15s_bed_elev
-44.1,29.0,-3382.67,ETOPO_2022_v1_15s_bed_elev
-44.0,29.0,-3361.27,ETOPO_2022_v1_15s_bed_elev
-43.9,29.0,-3274.23,ETOPO_2022_v1_15s_bed_elev
-43.8,29.0,-3316.83,ETOPO_2022_v1_15s_bed_elev
-43.7,29.0,-3180.1,ETOPO_2022_v1_15s_bed_elev
-43.6,29.0,-2819.85,ETOPO_2022_v1_15s_bed_elev
-43.5,29.0,-3095.07,ETOPO_2022_v1_15s_bed_elev
-43.4,29.0,-2625.71,ETOPO_2022_v1_15s_bed_elev
-43.3,29.0,-2903.64,ETOPO_2022_v1_15s_bed_elev
-43.2,29.0,-3177.97,ETOPO_2022_v1_15s_bed_elev
-43.1,29.0,-2902.09,ETOPO_2022_v1_15s_bed_elev
-43.0,29.0,-2632.22,ETOPO_2022_v1_15s_bed_elev
-42.9,29.0,-2619.98,ETOPO_2022_v1_15s_bed_elev
-42.8,29.0,-2524.96,ETOPO_2022_v1_15s_bed_elev
-42.7,29.0,-2680.2,ETOPO_2022_v1_15s_bed_elev
-42.6,29.0,-2803.82,ETOPO_2022_v1_15s_bed_elev
-42.5,29.0,-2899.69,ETOPO_2022_v1_15s_bed_elev
-42.4,29.0,-3029.88,ETOPO_2022_v1_15s_bed_elev
-42.3,29.0,-3183.89,ETOPO_2022_v1_15s_bed_elev
-42.2,29.0,-3023.79,ETOPO_2022_v1_15s_bed_elev
-42.1,29.0,-3145.58,ETOPO_2022_v1_15s_bed_elev
-42.0,29.0,-3322.11,ETOPO_2022_v1_15s_bed_elev
-41.9,29.0,-3352.55,ETOPO_2022_v1_15s_bed_elev
-41.8,29.0,-3360.03,ETOPO_2022_v1_15s_bed_elev
-41.7,29.0,-3361.6,ETOPO_2022_v1_15s_bed_elev
-41.6,29.0,-3196.68,ETOPO_2022_v1_15s_bed_elev
-41.5,29.0,-3125.01,ETOPO_2022_v1_15s_bed_elev
-41.4,29.0,-3202.9,ETOPO_2022_v1_15s_bed_elev
-41.3,29.0,-3336.15,ETOPO_2022_v1_15s_bed_elev
-41.2,29.0,-3760.92,ETOPO_2022_v1_15s_bed_elev
-41.1,29.0,-3979.29,ETOPO_2022_v1_15s_bed_elev
-41.0,29.0,-3956.92,ETOPO_2022_v1_15s_bed_elev
-40.9,29.0,-3799.39,ETOPO_2022_v1_15s_bed_elev
-40.8,29.0,-3881.95,ETOPO_2022_v1_15s_bed_elev
-40.7,29.0,-3898.27,ETOPO_2022_v1_15s_bed_elev
-40.6,29.0,-3653.76,ETOPO_2022_v1_15s_bed_elev
-40.5,29.0,-3522.68,ETOPO_2022_v1_15s_bed_elev
-40.4,29.0,-3533.53,ETOPO_2022_v1_15s_bed_elev
-40.3,29.0,-3677.36,ETOPO_2022_v1_15s_bed_elev
-40.2,29.0,-3921.31,ETOPO_2022_v1_15s_bed_elev
-40.1,29.0,-3778.34,ETOPO_2022_v1_15s_bed_elev
-40.0,29.0,-3537.95,ETOPO_2022_v1_15s_bed_elev
-39.9,29.0,-3522.04,ETOPO_2022_v1_15s_bed_elev
-39.8,29.0,-3722.6,ETOPO_2022_v1_15s_bed_elev
-39.7,29.0,-3990.96,ETOPO_2022_v1_15s_bed_elev
-39.6,29.0,-3968.4,ETOPO_2022_v1_15s_bed_elev
-39.5,29.0,-3911.98,ETOPO_2022_v1_15s_bed_elev
-39.4,29.0,-3992.12,ETOPO_2022_v1_15s_bed_elev
-39.3,29.0,-3925.72,ETOPO_2022_v1_15s_bed_elev
-39.2,29.0,-3609.85,ETOPO_2022_v1_15s_bed_elev
-39.1,29.0,-4054.29,ETOPO_2022_v1_15s_bed_elev
-39.0,29.0,-3782.72,ETOPO_2022_v1_15s_bed_elev
-38.9,29.0,-3813.79,ETOPO_2022_v1_15s_bed_elev
-38.8,29.0,-3825.65,ETOPO_2022_v1_15s_bed_elev
-38.7,29.0,-4046.01,ETOPO_2022_v1_15s_bed_elev
-38.6,29.0,-3989.08,ETOPO_2022_v1_15s_bed_elev
-38.5,29.0,-4146.37,ETOPO_2022_v1_15s_bed_elev
-38.4,29.0,-4161.9,ETOPO_2022_v1_15s_bed_elev
-38.3,29.0,-4074.51,ETOPO_2022_v1_15s_bed_elev
-38.2,29.0,-4219.47,ETOPO_2022_v1_15s_bed_elev
-38.1,29.0,-4276.34,ETOPO_2022_v1_15s_bed_elev
-38.0,29.0,-4465.66,ETOPO_2022_v1_15s_bed_elev
-37.9,29.0,-4289.39,ETOPO_2022_v1_15s_bed_elev
-37.8,29.0,-4616.76,ETOPO_2022_v1_15s_bed_elev
-37.7,29.0,-4442.84,ETOPO_2022_v1_15s_bed_elev
-37.6,29.0,-4542.15,ETOPO_2022_v1_15s_bed_elev
-37.5,29.0,-4903.79,ETOPO_2022_v1_15s_bed_elev
-37.4,29.0,-4926.12,ETOPO_2022_v1_15s_bed_elev
-37.3,29.0,-5006.69,ETOPO_2022_v1_15s_bed_elev
-37.2,29.0,-4603.59,ETOPO_2022_v1_15s_bed_elev
-37.1,29.0,-4685.48,ETOPO_2022_v1_15s_bed_elev
-37.0,29.0,-4511.15,ETOPO_2022_v1_15s_bed_elev
-36.9,29.0,-4426.46,ETOPO_2022_v1_15s_bed_elev
-36.8,29.0,-4595.54,ETOPO_2022_v1_15s_bed_elev
-36.7,29.0,-4401.06,ETOPO_2022_v1_15s_bed_elev
-36.6,29.0,-4295.78,ETOPO_2022_v1_15s_bed_elev
-36.5,29.0,-4709.69,ETOPO_2022_v1_15s_bed_elev
-36.4,29.0,-4800.33,ETOPO_2022_v1_15s_bed_elev
-36.3,29.0,-4697.75,ETOPO_2022_v1_15s_bed_elev
-36.2,29.0,-4608.48,ETOPO_2022_v1_15s_bed_elev
-36.1,29.0,-4599.08,ETOPO_2022_v1_15s_bed_elev
-36.0,29.0,-4751.06,ETOPO_2022_v1_15s_bed_elev
-35.9,29.0,-4703.8,ETOPO_2022_v1_15s_bed_elev
-35.8,29.0,-4624.56,ETOPO_2022_v1_15s_bed_elev
-35.7,29.0,-4611.25,ETOPO_2022_v1_15s_bed_elev
-35.6,29.0,-4532.93,ETOPO_2022_v1_15s_bed_elev
-35.5,29.0,-4666.4,ETOPO_2022_v1_15s_bed_elev
-35.4,29.0,-4539.98,ETOPO_2022_v1_15s_bed_elev
-35.3,29.0,-4693.56,ETOPO_2022_v1_15s_bed_elev
-35.2,29.0,-4456.83,ETOPO_2022_v1_15s_bed_elev
-35.1,29.0,-4858.7,ETOPO_2022_v1_15s_bed_elev
-35.0,29.0,-5017.0,ETOPO_2022_v1_15s_bed_elev
-51.0,29.1,-5334.3,ETOPO_2022_v1_15s_bed_elev
-50.9,29.1,-4818.02,ETOPO_2022_v1_15s_bed_elev
-50.8,29.1,-5018.02,ETOPO_2022_v1_15s_bed_elev
-50.7,29.1,-5310.03,ETOPO_2022_v1_15s_bed_elev
-50.6,29.1,-5176.89,ETOPO_2022_v1_15s_bed_elev
-50.5,29.1,-4865.2,ETOPO_2022_v1_15s_bed_elev
-50.4,29.1,-4795.95,ETOPO_2022_v1_15s_bed_elev
-50.3,29.1,-5413.61,ETOPO_2022_v1_15s_bed_elev
-50.2,29.1,-5122.98,ETOPO_2022_v1_15s_bed_elev
